Textbox16,ACTUAL_SHIP_DATE_TIME,SHIPPING_LOAD_NUM,CUSTOMER,store,ERP_order,AISLE,PARENT_CONTAINER_ID,item,ITEM_DESC,coef,pck,pcs,total_piece,total_kg,LOT
748,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000000928090_1,INDOMILK KID FULL CREAM UHT 115ML_1C40P,40,0,5,5,0,28022027
749,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589346,0000000930136_1,POTABEE SALTED EGG 65 GR_1C30P,30,0,1,1,0,21122026
750,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000932995_1,BENG BENG DRINK CHOCOLATE POUCH 4X27G_1C30P,30,0,1,1,0,26052027
751,16-Jul-26,1480118,48448,PYN,CR07057734334,32,00004000000052589261,0000000936970_1,GOLDA COFFEE DOLCE LATTE 200ML_1C12P,12,0,4,4,0,04022027
752,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000000938846_1,DANCOW BATITA 1PLUS VANILA 350G_1C24P,24,0,1,1,0,12102027
753,16-Jul-26,1480118,48448,PYN,CR07057734334,34,00004000000052589285,0000000941261_1,YOA TUSUK GIGI TRAVEL W 75 P_1C24PSUPP 864P,864,0,1,1,0,
754,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000943288_1,GILLETTE VENUS SIMPLY3 ISI 2S,144,0,1,1,0,08042029
755,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000943901_1,STELLA GEL BATHROOM POCKET BLUE 10GR _1C72P,72,0,1,1,0,12062028
756,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000000944402_1,CADBURY DAIRY MILK CASHEW NUT 85G_1B12P_1C6B,72,0,1,1,0,01082027
757,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000000944541_1,ULTRA KARAMEL 200ML_1C24P,24,0,3,3,0,15032027
758,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589346,0000000945700_1,ENAAK MIE GEMEZ SOY SAUCE CHICKEN 3X26GR_1C20P,20,0,1,1,0,12012027
759,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589346,0000000945701_1,ENAAK MIE GEMEZ SPICY CHILI 3X26GR_1C20P,20,0,1,1,0,12012027
760,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000950519_1,HIT AEROSOL LILY BLOSSOM 200ML _1C12P,12,0,1,1,0,01012029
761,16-Jul-26,1480118,48448,PYN,CR07057734334,21,00004000000052589070,0000000955459_1,GARUDA PILUS MIE GORENG 96 GR_1C50P,50,0,4,4,0,12062027
762,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000000957120_1,REXONA RO WMN GLOWING WHT 40ML_1C24P_67706867,24,0,1,1,0,04072028
763,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000960161_1,HIT MAGIC KERTAS EXPERT FLORAL BLOSSOM 10S _1C36P,36,0,2,2,0,01042029
764,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000960162_1,HIT MAGIC KERTAS EXPERT CLASSY LILY 10S _1C36P,36,0,3,3,0,04042029
765,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000961637_1,SASHA PG SIWAK HERBAL 150 G _1C36P,36,0,2,2,0,02022029
766,16-Jul-26,1480118,48448,PYN,CR07057734334,41,00004000000052589353,0000000963523_1,CHO CHO PILOWS SNACK 32 GR_1C6B6P_YM,36,0,2,2,0,10062027
767,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000963911_1,CHITATO SAPI PANGGANG 115 GR_1C18P,18,0,2,2,0,03032027
768,16-Jul-26,1480118,48448,PYN,CR07057734334,19,00004000000052589049,0000000964351_1,PROMINA PUFF STRWBERRY APPLE 15G_1C24P,24,0,6,6,0,26122026
769,16-Jul-26,1480118,48448,PYN,CR07057734334,06,00004000000052588905,0000000966755_1,CHARM EXT COMF COOLING FRESH 23CM NW16S _1C24P,24,0,1,1,0,20062029
770,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000000967944_1,HIT ELECTRIC LIQUID GK EXPRESS REFILL APPLE 35ML,144,0,1,1,0,08062029
771,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588974,0000000969828_1,YOA CARE IKAT RAMBUT BESAR 3S _1C288P,288,0,2,2,0,
772,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000000973549_1,NUVO BW COOL PROTECT R400_1C12P,12,0,1,1,0,12052028
773,16-Jul-26,1480118,48448,PYN,CR07057734334,17,00004000000052589025,0000000973924_1,POTABEE RASA AYAM BAKAR 35GR_1C40P,40,0,2,2,0,15022027
774,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000000973942_1,POTABEE RASA AYAM BAKAR 65GR_1C30P,30,0,2,2,0,01032027
775,16-Jul-26,1480118,48448,PYN,CR07057734334,13,00004000000052588981,0000000980676_1,EVANGELINE EDP BLACK SAKURA 100 ML _1C36P,36,0,1,1,0,01052031
776,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000981249_1,BAYGON AEROSOL FLOWER GARDEN 400ML_1C12P,1,0,1,1,0,02052030
777,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000981252_1,BAYGON AEROSOL FLOWER GARDEN 200ML _1C12P,1,0,2,2,0,12042030
778,16-Jul-26,1480118,48448,PYN,CR07057734334,04,00004000000052588882,0000000982322_1,HIT AEROSOL ORANGE 200ML _1C12P,12,0,1,1,0,01012029
779,16-Jul-26,1480118,48448,PYN,CR07057734334,15,00004000000052588844,0000000982508_1,MIZONE MOOD UP CRANBERRY 500ML_1C12P,12,0,2,2,0,29062027
780,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589162,0000000983821_1,PEDIASURE TRIPLESURE VANILA 200G_1C30P,1,0,1,1,0,12012028
781,16-Jul-26,1480118,48448,PYN,CR07057734334,28,00004000000052589209,0000000985789_1,INDOMILK KENTAL MANIS POUCH 535G_1C24,24,0,6,6,0,28012027
782,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589124,0000000987734_1,LAFONTE BOLOGNESE RASA AYAM 290 GR_1C20P,20,0,1,1,0,02052027
783,16-Jul-26,1480118,48448,PYN,CR07057734334,40,00004000000052589339,0000000992618_1,CIMORY YOGURT DRINK NO ADDED SUGAR STRMANGO240 C24,24,0,6,6,0,12112026
784,16-Jul-26,1480118,48448,PYN,CR07057734334,26,00004000000052589179,0000000998652_1,FRISIAN FLAG UHT OMEGA PLAIN 110ML_1C36P,36,0,2,2,0,01122026
785,16-Jul-26,1480118,48448,PYN,CR07057734334,06,00004000000052588905,0000001000887_1,MAMY POKO TIDAK GEMBUNG M30 1C6P,6,0,1,1,0,01062029
786,16-Jul-26,1480118,48448,PYN,CR07057734334,10,00004000000052588943,0000001000888_1,MAMY POKO TIDAK GEMBUNG L28 1C6P,6,0,1,1,0,08032029
787,16-Jul-26,1480118,48448,PYN,CR07057734334,40,00004000000052589339,0000001002197_1,KANZLER SINGLES MINI 60GR 4S C120,120,0,12,12,0,30112026
788,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000001002561_1,EMINA SUN BATTLE SPF35 PA 60ML,36,0,1,1,0,12062029
789,16-Jul-26,1480118,48448,PYN,CR07057734334,02,00004000000052588868,0000001002698_1,SALONPAS KOYO 20S_1B10P,500,0,1,1,0,04042029
790,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000001002840_1,JAPOTA UMAMI JAPANESE SEAWEED 65GR_1C30P,30,0,3,3,0,28022027
791,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000001004040_1,NISSIN WALENS CHEESE SOES 100 G_1C30P,1,0,1,1,0,29062027
792,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000001004655_1,SOFTEX PL LW DS GREEN TEA 30S _1C24P,24,0,2,2,0,14062029
793,16-Jul-26,1480118,48448,PYN,CR07057734334,28,00004000000052589209,0000001005304_1,SPRITE WATERLYMON PET 425ML_1C12P_XXX,12,0,1,1,0,31012027
794,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000001007055_1,MAMASUKA RUMPUT LAUT SPICY 2X4.5GR_1C40P,40,0,1,1,0,18042027
795,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000001007068_1,MONDE SNACK SPICY TOMATO 50GR_1C30P,30,0,2,2,0,12052027
796,16-Jul-26,1480118,48448,PYN,CR07057734334,12,00004000000052588967,0000001009053_1,ANTIS SPRAY JAMINE TEA 55ML,144,0,2,2,0,12062029
797,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000001010590_1,WONG COCO MINI PUDDING 12S X 14G 168GR _1C24P,24,0,4,4,0,17052027
798,16-Jul-26,1480118,48448,PYN,CR07057734334,01,00004000000052588851,0000001010809_1,MILO SEREAL BAR COKELAT 23.5G_1C12B16P,192,0,2,2,0,07042027
799,16-Jul-26,1480118,48448,PYN,CR07057734334,24,00004000000052589124,0000001012269_1,SAMARA GULA AREN PREMIUM 500GR_YM,1,0,1,1,0,01062027
800,16-Jul-26,1480118,48448,PYN,CR07057734334,03,00004000000052588875,0000001012442_1,POSH HIJAB BODY SPRAY GREEN BLOSSOM 150ML_ 1C12P,12,0,1,1,0,11062029
801,16-Jul-26,1480118,48448,PYN,CR07057734334,42,00004000000052589377,0000001013448_1,CHARM NIGHT COOLING FRESH NIGHT 35CM 8S_1C24P,24,0,1,1,0,16062029
802,16-Jul-26,1480118,48448,PYN,CR07057734334,16,00004000000052589018,0000001020346_1,CHIKI BALLS CHEEKY CHICKEN 55GR_1C30P,30,0,2,2,0,12122026
803,16-Jul-26,1480118,48448,PYN,CR07057734334,18,00004000000052589032,0000001020351_1,CHIKI BALLS CRAFTY CHEESE 55GR_1C30P,30,0,5,5,0,09012027
804,16-Jul-26,1480118,48448,PYN,CR07057734334,23,00004000000052589094,0000001026770_1,CIMORY UHT CHOCOLATE 250 ML_1C24P,24,0,1,1,0,19022027
805,16-Jul-26,1480118,48448,PYN,CR07057734334,26,00004000000052589179,0000001026776_1,CIMORY UHT STRAWBERRY 250 ML_1C24P,24,0,1,1,0,12032027
806,16-Jul-26,1480118,48448,PYN,CR07057734334,25,00004000000052589148,0000001026958_1,MILNA BUBUR 8PLUS SALMON CAHBAYAM 120G_1C24P,24,0,1,1,0,12092027

